Main URL,Record ID,Main Title,Publication Place,Publisher,Publication Date,Physical Description,Topical Subject,Resource URL,Alternative URL,Subtitle,Responsibility,Personal Author,Corporate Author,Abstract/Summary,Bibliography Note,Variant Title,Subject Source,System Control Number,Material Type,Language,ISSN/ISBN,Ilo Name,Leader (Format),Year
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994667983402676,994667983402676,2010 Global Action Plan and technical cooperation priorities /,[Geneva] :,"ILO,",[2010].,10 p.,child labour.,http://www.ilo.org/public/libdoc//ilo/2010/110B09_363_engl.pdf,http://www.ilo.org/public/libdoc//ilo/2010/110B09_363_engl.pdf,,"International Labour Office, International Programme on the Elimination of Child Labour (IPEC).",,International Labour Office.,,References.,,ilot,466798,,,,110B09/363 engl,02325cam a2200601 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994648953402676,994648953402676,2010 labour overview :,[Lima] :,"ILO Regional Office for Latin America and the Caribbean,",2010.,134 p. :,unemployment,http://www.ilo.org/public/libdoc/ilo/P/09467/09467(2010).pdf,http://www.ilo.org/public/libdoc/ilo/P/09467/09467(2010).pdf,Latin America and the Caribbean /,"Regional Office for Latin America and the Caribbean, International Labour Office.",,ILO Regional Office for Latin America and the Caribbean.,,References.,,ilot,464895,,,,OIT:LIMA/13.01.1/PANO2010 (Eng),02128cam a2200601   4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994332303402676,994332303402676,353rd Report of the Committee on Freedom of Association  /,Geneva :,"ILO,",2009.,"vii, 417 p. :",,http://www.ilo.org/public/libdoc/ilo/GB/304/GB.304_6_engl.pdf,http://www.ilo.org/public/libdoc/ilo/GB/304/GB.304_6_engl.pdf,,"International Labour Office, Governing Body, 304th Session, Geneva, Mar. 2009.",,International Labour Organization.,,References.,,,(SzGeILO)433230-ilodb,,,,GB.304/6,01087caa a2200289 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994563703402676,994563703402676,356th Report of the Committee on Freedom of Association /,Geneva :,"ILO,",2010.,"viii, 490 p.",freedom of association,http://www.ilo.org/public/libdoc/ilo/GB/307/GB.307_7_engl.pdf,http://www.ilo.org/public/libdoc/ilo/GB/307/GB.307_7_engl.pdf,,"International Labour Office, Governing Body, 307th Session, Geneva, Mar. 2010.",,International Labour Organization.,,,,ilot,456370,,,,GB.307/7,06334caa a2202305 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994467833402676,994467833402676,"40th anniversary of Convention no. 129 on Labour inspection (agriculture), 1969 /",Geneva :,"ILO,",2009.,4 p.,labour inspection,,,,"International Labour Office, Labour Administration and Inspection Programme (LAB/ADMIN).",,International Labour Organization.,,,,ilot,446783,,,,109B09/93 engl,01835cam a2200589 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994579373402676,994579373402676,90 years working for social justice /,[Geneva] :,"ILO,",2010.,74 p. :,ILO,http://www.ilo.org/public/libdoc//ilo/2010/110B09_120_engl.pdf,http://www.ilo.org/public/libdoc//ilo/2010/110B09_120_engl.pdf,,International Labour Office.,,International Labour Office.,"Festschrift commemorating ILO's 90th Anniversary. Highlights national and regional perspectives as well as, in the enclosed DVD which also links to the Anniversary website, country activities in Africa, the Americas, Asia, and Europe.",,,ilot,457937,,,9789221231783,110B09/120 engl,03761cam a2201093 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994562753402676,994562753402676,Accelerating a job-rich recovery in G20 countries :,Geneva :,"ILO,",2010.,19 p. :,promotion of employment,http://www.ilo.org/public/libdoc/jobcrisis/download/g20_report_accelerating.pdf,http://www.ilo.org/public/libdoc/jobcrisis/download/g20_report_accelerating.pdf,"building on experience : an ILO report, with substantive contributions from OECD, to the G20 Labour and Employment Ministers Meeting, Washington, D.C., 20-21 April 2010 /",International Labour Office.,,International Labour Office.,This report reviews labour market developments in  the G20 countries during the global economic crisis  and initial phase of the recovery and examines  the early lessons from a range of policy measures  taken by G20 countries in response to the crisis. Argues that accelerating a job-rich recovery  remains today a compelling objective in G20  countries and worldwide.,References.,,ilot,456275,,,,110B09/57 engl,04306cam a2200985 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994571433402676,994571433402676,Accelerating action against child labour :,,,,"p. xix, 81 :",child labour.,http://www.ilo.org/public/libdoc/ilo/P/09382/09382(2010-99).pdf,http://www.ilo.org/public/libdoc/ilo/P/09382/09382(2010-99).pdf,global report under the follow-up to the ILO Declaration on fundamental principles and rights at work : report of the Director-General /,"International Labour Conference, 99th Session 2010.",,International Labour Organization.,Updates  global trends introduced in the 2006 Global Report  and sets out progress in the ratification of ILO  standards. Reviews the progress made in implementing the Global Action Plan on the elimination of the worst forms of child labour by 2016 and examines key challenges and gaps  that remain and how these can be addressed.,References.,,ilot,457143,,eng,9789221218739 (print),ILC 2010 no.1(B),04651caa a2201117 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994344203402676,994344203402676,"Acceptance of Doctorate Honoris  Causa award - University of Coimbra - (University of Coimbra, Portugal, 8 February 2009) /",[Geneva] :,"ILO,",2009.,3 p.,ILO,http://www.ilo.org/public/libdoc/ilo/2009/434420.pdf,http://www.ilo.org/public/libdoc/ilo/2009/434420.pdf,,"address by Juan Somavia, Director-General of the International Labour Office.",,International Labour Organization.,,,,ilot,434420,,,,WWW ACCESS ONLY,02253cam a2200685 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994649793402676,994649793402676,"Achieving and Sustaining an Employment-Based Recovery: United States and Global Strategies for Governments, Businesses, Workers and Families (26 February 2010) /",[Geneva] :,"ILO,",2010.,6 p.,employment.,http://www.ilo.org/public/libdoc/ilo/2010/464979.pdf,http://www.ilo.org/public/libdoc/ilo/2010/464979.pdf,,"address by Juan Somavia, Director-General of the International Labour Office.",,International Labour Organization.,,,,ilot,464979,,,,WWW ACCESS ONLY,03204cam a2200937 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994577223402676,994577223402676,Achieving MDG 4 through decent work /,Geneva :,"ILO,",2010.,7 p. :,human development.,http://www.ilo.org/public/libdoc/ilo/2010/110B09_97_engl.pdf,http://www.ilo.org/public/libdoc/ilo/2010/110B09_97_engl.pdf,,"International Labour Office, Conditions of Work and Employment Programme (TRAVAIL).",,International Labour Organization.,"Brochure recalling the aim of Millennium Development Goal MDG 4: the reduction of child mortality. Summarizes related ILO efforts, notably regarding working mothers, child health, health workers, etc., and gives national experience and success stories.",References.,,ilot,457722,,,9789221236450,110B09/97 engl,04095cam a2201165 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994577243402676,994577243402676,Achieving MDG 5 through decent work /,Geneva :,"ILO,",2010.,7 p. :,human development.,http://www.ilo.org/public/libdoc/ilo/2010/110B09_96_engl.pdf,http://www.ilo.org/public/libdoc/ilo/2010/110B09_96_engl.pdf,,"International Labour Office, Conditions of Work and Employment Programme (TRAVAIL).",,International Labour Organization.,"Brochure recalling the aim of Millennium Development Goal MDG 5: the improvement of maternal health. Summarizes related ILO efforts, notably maternity protection, social health protection, decent work for health workers, etc., and gives national experience and success stories.",References.,,ilot,457724,,,9789221236474,110B09/96 engl,03998cam a2201057 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994312493402676,994312493402676,Action against child labour :,Geneva :,"ILO,",2009.,73 p.,child labour.,http://www.ilo.org/public/libdoc/ilo/P/09322/09322(2008)highlights.pdf,http://www.ilo.org/public/libdoc/ilo/P/09322/09322(2008)highlights.pdf,IPEC highlights 2008 /,"International Labour Organization, ILO International Programme on the Elimination of Child Labour (IPEC).",,International Labour Organization.,,References.,,ilot,431249,,,9789221220541,331.34 In61at 2008,02967cam a2200877 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994576623402676,994576623402676,Activities for the World Day Against Child Labour :,[Geneva] :,"ILO,",[2010].,12 p. :,child labour.,http://www.ilo.org/public/libdoc/ilo/2010/110B09_100_engl.pdf,http://www.ilo.org/public/libdoc/ilo/2010/110B09_100_engl.pdf,"go for the goal : end child labour, 12 June 2010 /",International Labour Office.,,International Labour Office.,,,Go for the goal :,ilot,457662,,,,MENOR/13.01.2/GOAL,02273cam a2200637 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994342963402676,994342963402676,ACTRAV helpdesk on financial and economic crisis  /,Geneva :,"ILO,",[2009].,[4] p. :,economic recession,http://www.ilo.org/public/libdoc/ilo/2009/109B09_84_engl.pdf,http://www.ilo.org/public/libdoc/ilo/2009/109B09_84_engl.pdf,,"International Labour Office, Bureau for Workers Activities.",,International Labour Organization.,,References.,,ilot,434296,,,,109B09/84 engl,01818cam a2200553 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995067393302676,995067393302676,ACTRAV policy note on green jobs,Geneva :,"ILO,",2009.,1 online resource (5 p.),green jobs.,,,,"ACTRAV, International Labour Office.",,International Labour Organization.,"ACTRAV sees the ILO’s work on “green jobs” as an element of its work to address employment and labour market issues in relation to climate changes and new ways of production. The direct effects of climate change as well as the indirect effects of adaptation and mitigation measures to address climate changes have an enormous impact on employment and the labour market.With a wide definition of green jobs we might say that all jobs that contribute to environmentally sustainable development are green. It might span over all sectors and industries and cover all workers as not only new jobs in the “clean” energy sector are developing, but also when other sectors are getting “greener”.In the process of transition to a low carbon society it is important not to forget the social dimension of sustainable development.The “greening” of the economy is a positive step towards a cleaner planet. With the right social policy framework it should also lead to an economy that works for all – an economy which includes decent work and workers' rights as international requirements in a worldwide climate change regime.",References.,,ilot,,[electronic resource] /,,,,02405nam a2200373 i 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994618733402676,994618733402676,Additional information concerning the situation in the Bolivarian Republic of Venezuela /,Geneva :,"ILO,",2010.,1 p.,freedom of association,http://www.ilo.org/public/libdoc/ilo/GB/309/GB.309_20_3_engl.pdf,http://www.ilo.org/public/libdoc/ilo/GB/309/GB.309_20_3_engl.pdf,,"International Labour Office, Governing Body, 309th Session, Geneva, Nov. 2010.",,International Labour Organization.,,References.,,ilot,461873,,,,GB.309/20/3,02960cam a2200865 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994343353402676,994343353402676,Address to ECOSOC High-level segment ministerial review,[Geneva] :,"ILO,",2009.,12 p.,Global Jobs Pact.,http://www.ilo.org/public/libdoc//igo/2009/434335.pdf,http://www.ilo.org/public/libdoc//igo/2009/434335.pdf,,ILO Director-General Juan Somavia.,,International Labour Organization.,,,,ilot,434335,[electronic resource] /,,,WWW ACCESS ONLY,02041cam a2200577 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994300643402676,994300643402676,Afghan households and workers in the Islamic Republic of Iran :,Geneva :,"ILO,",2009.,"xx, 117 p. :",immigrant,http://www.ilo.org/public/libdoc/ilo/2009/109B09_257_engl.pdf,http://www.ilo.org/public/libdoc/ilo/2009/109B09_257_engl.pdf,profile and impact /,"Piyasiri Wickramasekara, Jag Sehgal, Farhad Mehran, Ladan Noroozi ; International Labour Office.","Wickramasekara, Piyasiri.",International Labour Office.,,References.,,ilot,430064,,,9789221197212,109B09/257 engl,04027cam a2201297 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994639263402676,994639263402676,Afghanistan :,Kabul :,"ILO,",2010.,"38, 85 p.",decent work.,http://www.ilo.org/public/libdoc/ilo/2010/463926.pdf,http://www.ilo.org/public/libdoc/ilo/2010/463926.pdf,Decent Work Country Programme 2010-2015 /,"International Labour Organization ; Islamic Republic of Afghanistan, Ministry of Labour, Social Affairs, Martyrs and Disabled.",,International Labour Organization.,"DWCP covers a five-year period and has a number of key outcomes. These include building capacity for generating and analyzing labour market information, increasing training and employment opportunities for women and men, building a conducive environment for micro and small enterprises and enhancing the economic empowerment of vulnerable groups (especially women, youth, ex-combatants, returning migrants and people with disabilities).",,,ilot,463926,,eng,,AFG 331.12 In61a,04292cam a2201129 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994457803402676,994457803402676,African cooperatives and the financial crisis /,Geneva :,"ILO,",2009.,"vi, 30 p.",cooperative,,,,"Emma Allen and Sam Maghimbi ;International Labour Organization, Cooperative Facility for Africa, ILO Office for Kenya, Somalia,Tanzania and Uganda, Cooperative Programme (EMP/COOP), Job Creation and Enterprise Development Department (EMP/ENT), Employment Sector.","Allen, Emma",International Labour Organization.,"Considers how institutions from the social economy, particularly cooperatives and cooperative financial institutions throughout the world and in Sub-Saharan Africa, are managing the current crisis and how they may be contributing to impact mitigation.",References.,,ilot,,,,9789221227434,109B09/241 engl,03802cam a2200913 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/995018691602676,995018691602676,African cooperatives and the financial crisis,Geneva :,"ILO,",2009.,"1 online resource (vi, 30 p.) :",cooperative,,,,"Emma Allen and Sam Maghimbi ; International Labour Organization, Cooperative Facility for Africa, ILO Office for Kenya, Somalia,Tanzania and Uganda, Cooperative Programme (EMP/COOP), Job Creation and Enterprise Development Department (EMP/ENT), Employment Sector.","Allen, Emma",International Labour Organization.,"Considers how institutions from the social economy, particularly cooperatives and cooperative financial institutions throughout the world and in Sub-Saharan Africa, are managing the current crisis and how they may be contributing to impact mitigation.",References.,,ilot,,[electronic resource] /,,9789221227441,,02549nam a2200541 a 4500,2009
https://labordoc.ilo.org/discovery/delivery/41ILO_INST:41ILO_V2/994468413402676,994468413402676,African responses to the crisis through the social economy :,Geneva :,"ILO,",2009.,34 p.,social economy.,http://www.ilo.org/public/libdoc/ilo/2009/446841.pdf,http://www.ilo.org/public/libdoc/ilo/2009/446841.pdf,"working document for the International Conference on the Social Economy, October 2009 /",Bénédicte Fonteneau and Patrick Develtere ; International Labour Office.,"Fonteneau, Bénédicte.",International Labour Office.,,References.,,ilot,446841,,,9789221228264 (web pdf),WWW ACCESS ONLY,02200cam a2200625 a 4500,2009
